metric_name_1,metric_name_2,metric_name_3,metric_name_4,type,sub_type,value
Delhi,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,5
Delhi,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Delhi,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Delhi,CSO,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,1
Delhi,CSO,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,2
Delhi,RM,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Delhi,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,4
Delhi,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,5
Delhi,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,19
Delhi,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,9
Delhi,BD,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,1
Delhi,Finance,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Delhi,Support,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Goa,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Goa,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,3
Gujarat,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Gujarat,Corporate,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Gujarat,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,12
Gujarat,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,5
Gujarat,CSO,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,2
Gujarat,CSO,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,8
Gujarat,CSO,Career Page,01-12-16,tat_count,TAT Offer accepted to joined,2
Gujarat,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Gujarat,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Gujarat,RM,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Gujarat,RM,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,7
Gujarat,RM,Career Page,01-12-16,tat_count,TAT Offer accepted to joined,1
Gujarat,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Gujarat,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,8
Gujarat,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Gujarat,BD,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,35
Gujarat,BD,Career Page,01-12-16,tat_count,TAT Offer accepted to joined,8
Gujarat,Operations,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,1
Gujarat,Analytics,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Gujarat,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Gujarat,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Gujarat,Credit,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,2
Haryana,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Haryana,Corporate,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Haryana,Corporate,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Haryana,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,17
Haryana,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,14
Haryana,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Haryana,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,5
Haryana,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,15
Haryana,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,21
Haryana,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,9
Haryana,Support,Direct,01-10-16,tat_count,TAT Offer accepted to joined,3
Haryana,Support,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Haryana,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Himachal Pradesh,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Himachal Pradesh,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Himachal Pradesh,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Himachal Pradesh,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Himachal Pradesh,RM,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,1
Himachal Pradesh,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,6
Himachal Pradesh,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,4
Himachal Pradesh,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Jammu & Kashmir,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,5
Jammu & Kashmir,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Jharkhand,HR,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Jharkhand,Corporate,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Jharkhand,IT,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Jharkhand,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Jharkhand,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,3
Jharkhand,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Jharkhand,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,22
Jharkhand,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,11
Jharkhand,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,9
Jharkhand,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Jharkhand,Others,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Karnataka,HR,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Karnataka,HR,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Karnataka,CSO,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Karnataka,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,8
Karnataka,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,48
Karnataka,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Karnataka,RM,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Karnataka,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,6
Karnataka,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Karnataka,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,8
Karnataka,BD,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,7
Karnataka,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,40
Karnataka,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,25
Karnataka,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,13
Karnataka,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,3
Kerala,Corporate,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Kerala,Corporate,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,1
Kerala,CSO,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,3
Kerala,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,21
Kerala,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Kerala,RM,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Kerala,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Kerala,RM,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Kerala,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Kerala,BD,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Kerala,BD,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,1
Kerala,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,35
Kerala,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,37
Kerala,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,14
Kerala,BD,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,1
Kerala,BD,Job Portal,01-11-16,tat_count,TAT Offer accepted to joined,1
Kerala,Administration,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,HR,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Madhya Pradesh,IT,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,CSO,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,5
Madhya Pradesh,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,5
Madhya Pradesh,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,3
Madhya Pradesh,RM,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,7
Madhya Pradesh,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,18
Madhya Pradesh,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,19
Madhya Pradesh,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,12
Madhya Pradesh,Administration,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Madhya Pradesh,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Corporate,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,7
Maharashtra,Corporate,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,IT,Direct,01-10-16,tat_count,TAT Offer accepted to joined,3
Maharashtra,IT,Direct,01-11-16,tat_count,TAT Offer accepted to joined,6
Maharashtra,IT,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,CSO,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,CSO,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,2
Maharashtra,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,13
Maharashtra,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,16
Maharashtra,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,11
Maharashtra,CSO,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Maharashtra,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Maharashtra,RM,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,BD,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,11
Maharashtra,BD,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,22
Maharashtra,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,48
Maharashtra,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,71
Maharashtra,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,32
Maharashtra,BD,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,BD,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,6
Maharashtra,BD,Job Portal,01-11-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Analytics,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Maharashtra,Analytics,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Administration,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Administration,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Maharashtra,Finance,Direct,01-10-16,tat_count,TAT Offer accepted to joined,3
Maharashtra,Finance,Direct,01-11-16,tat_count,TAT Offer accepted to joined,5
Maharashtra,Finance,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Maharashtra,Finance,Job Portal,01-10-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Support,Direct,01-10-16,tat_count,TAT Offer accepted to joined,14
Maharashtra,Support,Direct,01-11-16,tat_count,TAT Offer accepted to joined,11
Maharashtra,Support,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,7
Maharashtra,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,8
Maharashtra,Credit,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Others,Direct,01-10-16,tat_count,TAT Offer accepted to joined,5
Maharashtra,Others,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Maharashtra,Others,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Maharashtra,Others,Career Page,01-12-16,tat_count,TAT Offer accepted to joined,1
Manipur,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,5
Meghalaya,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Meghalaya,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Meghalaya,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Mizoram,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Nagaland,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Nagaland,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,3
Nagaland,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Odisha,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,6
Odisha,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,8
Odisha,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Odisha,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,3
Odisha,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,13
Odisha,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,70
Odisha,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,11
Odisha,BD,Career Page,01-12-16,tat_count,TAT Offer accepted to joined,1
Odisha,BD,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,1
Odisha,BD,Job Portal,01-10-16,tat_count,TAT Offer accepted to joined,1
Odisha,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Pondicherry,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Pondicherry,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,3
Punjab,HR,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Punjab,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,17
Punjab,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,24
Punjab,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,28
Punjab,CSO,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,3
Punjab,CSO,Career Page,01-12-16,tat_count,TAT Offer accepted to joined,2
Punjab,CSO,Employee Referral,01-10-16,tat_count,TAT Offer accepted to joined,1
Punjab,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Punjab,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,22
Punjab,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,22
Punjab,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,14
Punjab,BD,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,1
Punjab,BD,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,1
Punjab,Support,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Punjab,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,4
Rajasthan,Corporate,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,IT,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,CSO,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,CSO,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,6
Rajasthan,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,10
Rajasthan,RM,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,2
Rajasthan,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,3
Rajasthan,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,23
Rajasthan,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,36
Rajasthan,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,22
Rajasthan,Finance,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Rajasthan,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Rajasthan,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Sikkim,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,Corporate,Employee Referral,01-11-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,CSO,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,2
Tamil Nadu,CSO,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,11
Tamil Nadu,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,3
Tamil Nadu,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,21
Tamil Nadu,RM,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,3
Tamil Nadu,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,5
Tamil Nadu,BD,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,21
Tamil Nadu,BD,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,4
Tamil Nadu,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,20
Tamil Nadu,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,114
Tamil Nadu,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,18
Tamil Nadu,Administration,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,Support,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,Support,Direct,01-11-16,tat_count,TAT Offer accepted to joined,1
Tamil Nadu,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,6
Tamil Nadu,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Telangana,IT,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Telangana,CSO,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,1
Telangana,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Telangana,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,12
Telangana,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Telangana,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,24
Telangana,BD,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,66
Telangana,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,15
Telangana,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,7
Telangana,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,2
Telangana,Administration,Direct,01-11-16,tat_count,TAT Offer accepted to joined,7
Telangana,Finance,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Telangana,Support,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Telangana,Support,Direct,01-11-16,tat_count,TAT Offer accepted to joined,13
Telangana,Support,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Telangana,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Telangana,Credit,Direct,01-11-16,tat_count,TAT Offer accepted to joined,3
Tripura,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Uttar Pradesh,HR,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,Corporate,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Uttar Pradesh,CSO,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,CSO,Direct,01-10-16,tat_count,TAT Offer accepted to joined,5
Uttar Pradesh,CSO,Direct,01-11-16,tat_count,TAT Offer accepted to joined,32
Uttar Pradesh,CSO,Direct,01-12-16,tat_count,TAT Offer accepted to joined,3
Uttar Pradesh,CSO,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,CSO,Career Page,01-12-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,RM,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,RM,Direct,01-10-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,RM,Direct,01-11-16,tat_count,TAT Offer accepted to joined,2
Uttar Pradesh,BD,Vendor,01-10-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,BD,Vendor,01-11-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,BD,Vendor,01-12-16,tat_count,TAT Offer accepted to joined,1
Uttar Pradesh,BD,Direct,01-10-16,tat_count,TAT Offer accepted to joined,44
Uttar Pradesh,BD,Direct,01-11-16,tat_count,TAT Offer accepted to joined,54
Uttar Pradesh,BD,Direct,01-12-16,tat_count,TAT Offer accepted to joined,13
Uttar Pradesh,BD,Career Page,01-10-16,tat_count,TAT Offer accepted to joined,5
Uttar Pradesh,BD,Career Page,01-11-16,tat_count,TAT Offer accepted to joined,12
Uttar Pradesh,Support,Direct,01-10-16,tat_count,TAT Offer accepted to joined,2
Uttar Pradesh,Support,Direct,01-11-16,tat_count,TAT Offer accepted to joined,5
Uttar Pradesh,Credit,Direct,01-10-16,tat_count,TAT Offer accepted to joined,3
Uttar Pradesh,Credit,Direct,01-12-16,tat_count,TAT Offer accepted to joined,1
